     1,2.642411E-01,7.35758882343E-01
     2,2.350402E+00,3.08616126963E+00
     3,6.426133E-01,2.44354798838E+00
     4,9.953265E-02,2.54308063482E+00
     5,1.203473E-02,2.53104590398E+00
     6,1.175806E-03,2.53222171015E+00
     7,9.635152E-05,2.53212535863E+00
     8,6.795298E-06,2.53213215393E+00
     9,4.204985E-07,2.53213173343E+00
    10,2.317472E-08,2.53213175661E+00
    11,1.151138E-09,2.53213175545E+00
    12,5.203704E-11,2.53213175551E+00
    13,2.157829E-12,2.53213175550E+00
    14,8.260059E-14,2.53213175550E+00
    15,3.552714E-15,2.53213175550E+00
    16,8.881784E-16,2.53213175550E+00
    17,8.881784E-16,2.53213175550E+00
    18,4.440892E-16,2.53213175550E+00
    19,0.000000E+00,2.53213175550E+00
    20,4.440892E-16,2.53213175550E+00
    21,4.440892E-16,2.53213175550E+00
    22,4.440892E-16,2.53213175550E+00
    23,0.000000E+00,2.53213175550E+00
    24,8.881784E-16,2.53213175550E+00
    25,8.881784E-16,2.53213175550E+00
    26,4.440892E-16,2.53213175550E+00
    27,4.440892E-16,2.53213175550E+00
    28,1.332268E-15,2.53213175550E+00
    29,8.881784E-16,2.53213175550E+00
    30,8.881784E-16,2.53213175550E+00
    31,4.440892E-16,2.53213175550E+00
    32,0.000000E+00,2.53213175550E+00
    33,0.000000E+00,2.53213175550E+00
    34,4.440892E-16,2.53213175550E+00
    35,0.000000E+00,2.53213175550E+00
    36,4.440892E-16,2.53213175550E+00
    37,0.000000E+00,2.53213175550E+00
    38,4.440892E-16,2.53213175550E+00
    39,4.440892E-16,2.53213175550E+00
    40,0.000000E+00,2.53213175550E+00
    41,4.440892E-16,2.53213175550E+00
    42,1.332268E-15,2.53213175550E+00
    43,4.440892E-16,2.53213175550E+00
    44,8.881784E-16,2.53213175550E+00
    45,0.000000E+00,2.53213175550E+00
    46,4.440892E-16,2.53213175550E+00
    47,8.881784E-16,2.53213175550E+00
    48,0.000000E+00,2.53213175550E+00
    49,4.440892E-16,2.53213175550E+00
    50,8.881784E-16,2.53213175550E+00
    51,1.332268E-15,2.53213175550E+00
    52,4.440892E-16,2.53213175550E+00
    53,8.881784E-16,2.53213175550E+00
    54,1.332268E-15,2.53213175550E+00
    55,8.881784E-16,2.53213175550E+00
    56,4.440892E-16,2.53213175550E+00
    57,8.881784E-16,2.53213175550E+00
    58,1.332268E-15,2.53213175550E+00
    59,8.881784E-16,2.53213175550E+00
    60,8.881784E-16,2.53213175550E+00
    61,4.440892E-16,2.53213175550E+00
    62,4.440892E-16,2.53213175550E+00
    63,8.881784E-16,2.53213175550E+00
    64,1.776357E-15,2.53213175550E+00
    65,2.220446E-15,2.53213175550E+00
    66,1.332268E-15,2.53213175550E+00
    67,8.881784E-16,2.53213175550E+00
    68,0.000000E+00,2.53213175550E+00
    69,8.881784E-16,2.53213175550E+00
    70,1.332268E-15,2.53213175550E+00
    71,8.881784E-16,2.53213175550E+00
    72,0.000000E+00,2.53213175550E+00
    73,0.000000E+00,2.53213175550E+00
    74,1.332268E-15,2.53213175550E+00
    75,1.332268E-15,2.53213175550E+00
    76,1.332268E-15,2.53213175550E+00
    77,8.881784E-16,2.53213175550E+00
    78,4.440892E-16,2.53213175550E+00
    79,8.881784E-16,2.53213175550E+00
    80,4.440892E-16,2.53213175550E+00
    81,8.881784E-16,2.53213175550E+00
    82,8.881784E-16,2.53213175550E+00
    83,8.881784E-16,2.53213175550E+00
    84,4.440892E-16,2.53213175550E+00
    85,4.440892E-16,2.53213175550E+00
    86,4.440892E-16,2.53213175550E+00
    87,0.000000E+00,2.53213175550E+00
    88,8.881784E-16,2.53213175550E+00
    89,8.881784E-16,2.53213175550E+00
    90,4.440892E-16,2.53213175550E+00
    91,4.440892E-16,2.53213175550E+00
    92,4.440892E-16,2.53213175550E+00
    93,4.440892E-16,2.53213175550E+00
    94,8.881784E-16,2.53213175550E+00
    95,0.000000E+00,2.53213175550E+00
    96,0.000000E+00,2.53213175550E+00
    97,1.332268E-15,2.53213175550E+00
    98,1.776357E-15,2.53213175550E+00
    99,1.332268E-15,2.53213175550E+00
   100,1.332268E-15,2.53213175550E+00
   101,0.000000E+00,2.53213175550E+00
   102,8.881784E-16,2.53213175550E+00
   103,4.440892E-16,2.53213175550E+00
   104,0.000000E+00,2.53213175550E+00
   105,4.440892E-16,2.53213175550E+00
   106,8.881784E-16,2.53213175550E+00
   107,0.000000E+00,2.53213175550E+00
   108,8.881784E-16,2.53213175550E+00
   109,1.776357E-15,2.53213175550E+00
   110,1.776357E-15,2.53213175550E+00
   111,1.332268E-15,2.53213175550E+00
   112,0.000000E+00,2.53213175550E+00
   113,8.881784E-16,2.53213175550E+00
   114,4.440892E-16,2.53213175550E+00
   115,2.220446E-15,2.53213175550E+00
   116,2.664535E-15,2.53213175550E+00
   117,2.220446E-15,2.53213175550E+00
   118,4.440892E-16,2.53213175550E+00
   119,1.332268E-15,2.53213175550E+00
   120,4.440892E-16,2.53213175550E+00
   121,0.000000E+00,2.53213175550E+00
   122,1.332268E-15,2.53213175550E+00
   123,8.881784E-16,2.53213175550E+00
   124,0.000000E+00,2.53213175550E+00
   125,4.440892E-16,2.53213175550E+00
   126,0.000000E+00,2.53213175550E+00
   127,4.440892E-16,2.53213175550E+00
   128,3.108624E-15,2.53213175550E+00
   129,8.881784E-16,2.53213175550E+00
   130,1.776357E-15,2.53213175550E+00
   131,8.881784E-16,2.53213175550E+00
   132,4.440892E-16,2.53213175550E+00
   133,1.776357E-15,2.53213175550E+00
   134,1.332268E-15,2.53213175550E+00
   135,1.332268E-15,2.53213175550E+00
   136,4.440892E-16,2.53213175550E+00
   137,3.108624E-15,2.53213175550E+00
   138,3.996803E-15,2.53213175550E+00
   139,3.552714E-15,2.53213175550E+00
   140,1.332268E-15,2.53213175550E+00
   141,1.332268E-15,2.53213175550E+00
   142,1.332268E-15,2.53213175550E+00
   143,4.440892E-16,2.53213175550E+00
   144,4.440892E-16,2.53213175550E+00
   145,8.881784E-16,2.53213175550E+00
   146,1.332268E-15,2.53213175550E+00
   147,8.881784E-16,2.53213175550E+00
   148,8.881784E-16,2.53213175550E+00
   149,0.000000E+00,2.53213175550E+00
   150,4.440892E-16,2.53213175550E+00
   151,2.664535E-15,2.53213175550E+00
   152,2.664535E-15,2.53213175550E+00
   153,8.881784E-16,2.53213175550E+00
   154,0.000000E+00,2.53213175550E+00
   155,1.776357E-15,2.53213175550E+00
   156,2.664535E-15,2.53213175550E+00
   157,4.440892E-16,2.53213175550E+00
   158,4.440892E-16,2.53213175550E+00
   159,3.108624E-15,2.53213175550E+00
   160,1.776357E-15,2.53213175550E+00
   161,4.440892E-16,2.53213175550E+00
   162,4.440892E-16,2.53213175550E+00
   163,4.440892E-16,2.53213175550E+00
   164,4.440892E-16,2.53213175550E+00
   165,8.881784E-16,2.53213175550E+00
   166,8.881784E-16,2.53213175550E+00
   167,4.440892E-16,2.53213175550E+00
   168,1.332268E-15,2.53213175550E+00
   169,8.881784E-16,2.53213175550E+00
   170,4.440892E-16,2.53213175550E+00
   171,4.440892E-16,2.53213175550E+00
   172,8.881784E-16,2.53213175550E+00
   173,1.776357E-15,2.53213175550E+00
   174,2.664535E-15,2.53213175550E+00
   175,2.664535E-15,2.53213175550E+00
   176,1.332268E-15,2.53213175550E+00
   177,1.332268E-15,2.53213175550E+00
   178,2.220446E-15,2.53213175550E+00
   179,4.440892E-16,2.53213175550E+00
   180,1.332268E-15,2.53213175550E+00
   181,8.881784E-16,2.53213175550E+00
   182,0.000000E+00,2.53213175550E+00
   183,1.332268E-15,2.53213175550E+00
   184,4.440892E-16,2.53213175550E+00
   185,4.440892E-16,2.53213175550E+00
   186,4.440892E-16,2.53213175550E+00
   187,4.440892E-16,2.53213175550E+00
   188,0.000000E+00,2.53213175550E+00
   189,4.440892E-16,2.53213175550E+00
   190,8.881784E-16,2.53213175550E+00
   191,8.881784E-16,2.53213175550E+00
   192,0.000000E+00,2.53213175550E+00
   193,0.000000E+00,2.53213175550E+00
   194,8.881784E-16,2.53213175550E+00
   195,1.332268E-15,2.53213175550E+00
   196,8.881784E-16,2.53213175550E+00
   197,1.332268E-15,2.53213175550E+00
   198,0.000000E+00,2.53213175550E+00
   199,2.220446E-15,2.53213175550E+00
   200,1.776357E-15,2.53213175550E+00
   201,4.440892E-16,2.53213175550E+00
   202,4.440892E-16,2.53213175550E+00
   203,8.881784E-16,2.53213175550E+00
