   1,    7.35758882E-01,    7.35758882E-01
   2,    3.13386985E+00,    3.86962873E+00
   3,    1.78120093E+00,    2.08842780E+00
   4,    6.00773121E-01,    2.68920092E+00
   5,    2.06358132E-01,    2.48284279E+00
   6,    6.38267400E-02,    2.54666953E+00
   7,    1.85731032E-02,    2.52809643E+00
   8,    5.09889129E-03,    2.53319532E+00
   9,    1.33131117E-03,    2.53186401E+00
  10,    3.32437525E-04,    2.53219645E+00
  11,    7.97507992E-05,    2.53211670E+00
  12,    1.84499703E-05,    2.53213515E+00
  13,    4.12917960E-06,    2.53213102E+00
  14,    8.96404624E-07,    2.53213191E+00
  15,    1.89198646E-07,    2.53213172E+00
  16,    3.89021810E-08,    2.53213176E+00
  17,    7.80605713E-09,    2.53213175E+00
  18,    1.53095003E-09,    2.53213176E+00
  19,    2.93870706E-10,    2.53213176E+00
  20,    5.52780044E-11,    2.53213176E+00
  21,    1.01998410E-11,    2.53213176E+00
  22,    1.84652293E-12,    2.53213176E+00
  23,    3.29070104E-13,    2.53213176E+00
  24,    5.81756865E-14,    2.53213176E+00
  25,    9.32587341E-15,    2.53213176E+00
  26,    1.77635684E-15,    2.53213176E+00
  27,    4.44089210E-16,    2.53213176E+00
  28,    4.44089210E-16,    2.53213176E+00
  29,    4.44089210E-16,    2.53213176E+00
  30,    4.44089210E-16,    2.53213176E+00
  31,    4.44089210E-16,    2.53213176E+00
  32,    8.88178420E-16,    2.53213176E+00
  33,    1.77635684E-15,    2.53213176E+00
  34,    3.10862447E-15,    2.53213176E+00
  35,    0.00000000E+00,    2.53213176E+00
  36,    4.44089210E-16,    2.53213176E+00
  37,    8.88178420E-16,    2.53213176E+00
  38,    4.44089210E-16,    2.53213176E+00
  39,    1.33226763E-15,    2.53213176E+00
  40,    1.33226763E-15,    2.53213176E+00
  41,    4.44089210E-16,    2.53213176E+00
  42,    4.44089210E-16,    2.53213176E+00
  43,    4.44089210E-16,    2.53213176E+00
  44,    8.88178420E-16,    2.53213176E+00
  45,    4.44089210E-16,    2.53213176E+00
  46,    1.77635684E-15,    2.53213176E+00
  47,    8.88178420E-16,    2.53213176E+00
