     1,8.109587E-01,8.10958675326E-01
     2,2.312802E+00,3.12376116612E+00
     3,2.357524E+00,7.66237282912E-01
     4,2.042448E+00,2.80868528580E+00
     5,6.751410E-02,2.74117118902E+00
     6,2.828289E-01,3.02400013660E+00
     7,7.038492E-01,2.32015090050E+00
     8,8.680944E-02,2.40696033937E+00
     9,2.755131E-02,2.37940902940E+00
    10,1.186873E-01,2.49809633096E+00
    11,2.701863E-02,2.47107769610E+00
    12,1.906069E-03,2.46917162727E+00
    13,1.644915E-02,2.45272247693E+00
    14,3.911979E-03,2.45663445608E+00
    15,2.944470E-04,2.45634000905E+00
    16,9.539539E-04,2.45729396290E+00
    17,1.115933E-03,2.45617803008E+00
    18,4.413247E-04,2.45573670539E+00
    19,4.537079E-04,2.45528299750E+00
    20,2.203527E-04,2.45506264480E+00
    21,2.486696E-04,2.45481397517E+00
    22,2.120802E-04,2.45460189497E+00
    23,1.982220E-04,2.45440367297E+00
    24,1.692250E-04,2.45423444794E+00
    25,1.502071E-04,2.45408424086E+00
    26,1.328977E-04,2.45395134311E+00
    27,1.191789E-04,2.45383216420E+00
    28,1.068815E-04,2.45372528267E+00
    29,9.627440E-05,2.45362900827E+00
    30,8.695822E-05,2.45354205005E+00
    31,7.882888E-05,2.45346322117E+00
    32,7.167398E-05,2.45339154719E+00
    33,6.535921E-05,2.45332618798E+00
    34,5.976062E-05,2.45326642737E+00
    35,5.478173E-05,2.45321164564E+00
    36,5.033901E-05,2.45316130663E+00
    37,4.636265E-05,2.45311494398E+00
    38,4.279308E-05,2.45307215090E+00
    39,3.957977E-05,2.45303257113E+00
    40,3.667945E-05,2.45299589168E+00
    41,3.405504E-05,2.45296183664E+00
    42,3.167455E-05,2.45293016208E+00
    43,2.951038E-05,2.45290065171E+00
    44,2.753853E-05,2.45287311318E+00
    45,2.573817E-05,2.45284737501E+00
    46,2.409108E-05,2.45282328393E+00
    47,2.258132E-05,2.45280070260E+00
    48,2.119491E-05,2.45277950769E+00
    49,1.991951E-05,2.45275958818E+00
    50,1.874426E-05,2.45274084392E+00
    51,1.765953E-05,2.45272318439E+00
    52,1.665678E-05,2.45270652761E+00
    53,1.572843E-05,2.45269079918E+00
    54,1.486770E-05,2.45267593148E+00
    55,1.406857E-05,2.45266186291E+00
    56,1.332562E-05,2.45264853729E+00
    57,1.263401E-05,2.45263590328E+00
    58,1.198939E-05,2.45262391388E+00
    59,1.138784E-05,2.45261252604E+00
    60,1.082582E-05,2.45260170022E+00
    61,1.030014E-05,2.45259140008E+00
    62,9.807922E-06,2.45258159216E+00
    63,9.346538E-06,2.45257224562E+00
    64,8.913617E-06,2.45256333200E+00
    65,8.507000E-06,2.45255482500E+00
    66,8.124721E-06,2.45254670028E+00
    67,7.764986E-06,2.45253893530E+00
    68,7.426161E-06,2.45253150913E+00
    69,7.106749E-06,2.45252440239E+00
    70,6.805380E-06,2.45251759701E+00
    71,6.520799E-06,2.45251107621E+00
    72,6.251855E-06,2.45250482435E+00
    73,5.997488E-06,2.45249882686E+00
    74,5.756725E-06,2.45249307014E+00
    75,5.528669E-06,2.45248754147E+00
    76,5.312494E-06,2.45248222898E+00
    77,5.107436E-06,2.45247712154E+00
    78,4.912790E-06,2.45247220875E+00
    79,4.727904E-06,2.45246748084E+00
    80,4.552175E-06,2.45246292867E+00
    81,4.385042E-06,2.45245854363E+00
    82,4.225987E-06,2.45245431764E+00
    83,4.074527E-06,2.45245024311E+00
    84,3.930216E-06,2.45244631290E+00
    85,3.792636E-06,2.45244252026E+00
    86,3.661400E-06,2.45243885886E+00
    87,3.536146E-06,2.45243532272E+00
    88,3.416538E-06,2.45243190618E+00
    89,3.302262E-06,2.45242860392E+00
    90,3.193023E-06,2.45242541089E+00
    91,3.088547E-06,2.45242232235E+00
    92,2.988577E-06,2.45241933377E+00
